ASTEROID_NUMBER,PROVISIONAL_ID,PROPER_A,PROPER_ECC,SINE_PROPER_INCL,FAMILY_NAME,CLUMP_FLAG,CONFIDENCE_LEVEL
-99999,1991RU17,2.24731,0.0320,0.0663,---,-,9
-99999,1991RX17,2.31899,0.1017,0.0791,---,-,9
-99999,1991RC19,2.60497,0.2103,0.0875,---,-,9
-99999,1991RQ19,2.42079,0.2082,0.0733,---,-,9
-99999,1991RS19,2.61499,0.1924,0.1026,---,-,9
-99999,1991RJ20,2.40278,0.1906,0.0404,Nysa,F,3
-99999,1991RW21,2.42700,0.2349,0.1878,---,-,9
-99999,1991RK23,2.19985,0.0374,0.0494,---,-,9
-99999,1991RP23,2.59341,0.0815,0.2585,Maria,F,2
-99999,1991RC27,2.64166,0.1491,0.2219,Eunomia,F,3
-99999,1991RH27,2.23589,0.1262,0.0793,Flora,F,2
-99999,1991RQ27,2.43234,0.1890,0.0619,---,-,9
-99999,1991SA,2.32834,0.2130,0.1165,---,-,9
-99999,1991SB,2.41865,0.1106,0.0544,---,-,9
-99999,1991SQ,2.72582,0.2013,0.1679,---,-,9
-99999,1991SV,2.81020,0.0529,0.1602,---,-,9
-99999,1991SX,2.29622,0.1427,0.1022,---,-,9
-99999,1991SZ,2.39833,0.1156,0.1152,---,-,9
-99999,1991SA1,3.03712,0.1423,0.2419,---,-,9
-99999,1991SB1,2.34153,0.0928,0.1144,Vesta,F,3
-99999,1991SC1,3.02634,0.0634,0.1712,Eos,F,3
-99999,1991SD1,2.55354,0.1575,0.2313,Eunomia,F,3
-99999,1991SE1,2.36889,0.0994,0.1165,Vesta,F,3
-99999,1991SH1,2.57736,0.2031,0.2162,---,-,9
-99999,1991SR1,2.60805,0.1317,0.2248,Eunomia,F,3
-99999,1991SV1,2.37542,0.1114,0.1130,Vesta,F,2
-99999,1991SM2,2.27526,0.0887,0.1145,---,-,9
-99999,1991TB,2.32447,0.1738,0.1245,---,-,9
-99999,1991TF,2.64884,0.2348,0.2345,Juno,C,0
-99999,1991TJ,2.31706,0.1979,0.0636,---,-,9
-99999,1991TL,2.16430,0.0486,0.1011,---,-,9
-99999,1991TN,2.35023,0.1435,0.0841,---,-,9
-99999,1991TO,2.25847,0.0768,0.0836,---,-,9
-99999,1991TP,3.06758,0.0915,0.2371,---,-,9
-99999,1991TS,2.41582,0.0734,0.0987,---,-,9
-99999,1991TP1,2.20445,0.1532,0.0806,Flora,F,1
-99999,1991TY1,2.66937,0.2612,0.2179,---,-,9
-99999,1991TD2,2.23868,0.1638,0.1156,---,-,9
-99999,1991TL2,2.73535,0.2851,0.2746,---,-,9
-99999,1991TC4,2.58910,0.1530,0.2232,Eunomia,F,3
-99999,1991TE4,2.65760,0.1917,0.2435,---,-,9
-99999,1991TF4,2.63685,0.1764,0.0554,---,-,9
-99999,1991TV4,2.17243,0.1056,0.0469,---,-,9
-99999,1991UP,2.35798,0.2169,0.0543,---,-,9
-99999,1991UZ,2.55870,0.1760,0.0919,---,-,9
-99999,1991UC1,2.59836,0.0465,0.1262,---,-,9
-99999,1991UE1,2.42053,0.2153,0.0357,---,-,9
-99999,1991UF1,2.38087,0.1894,0.0426,Nysa,F,3
-99999,1991UQ1,2.29008,0.1867,0.1340,---,-,9
-99999,1991UV1,2.30405,0.1802,0.1125,---,-,9
-99999,1991UP2,2.27706,0.0943,0.0673,---,-,9
-99999,1991UA3,3.01520,0.1608,0.1396,---,-,9
-99999,1991UB3,2.28919,0.1743,0.0692,Flora,F,1
-99999,1991UH3,2.84252,0.2711,0.1579,---,-,9
-99999,1991UJ3,2.26957,0.1237,0.0660,Flora,F,1
-99999,1991UK3,3.10597,0.2494,0.2656,---,-,9
-99999,1991UL3,2.59782,0.1684,0.1968,Eunomia,F,1
-99999,1991UM3,2.77748,0.1612,0.1524,---,-,9
-99999,1991UN3,2.29524,0.0749,0.0670,---,-,9
-99999,1991UP3,2.35011,0.1855,0.0390,Nysa,F,3
-99999,1991US3,2.57933,0.1050,0.2577,Maria,F,3
-99999,1991UT3,2.23556,0.1056,0.0675,---,-,9
-99999,1991VM,2.26404,0.1713,0.0826,---,-,9
-99999,1991VT,2.61801,0.1433,0.2598,---,-,9
-99999,1991VU,2.60842,0.1288,0.1361,---,-,9
-99999,1991VY,2.45381,0.0921,0.0859,Sulamitis,C,0
-99999,1991VF1,2.25435,0.0772,0.0571,---,-,9
-99999,1991VG1,2.38203,0.2631,0.0975,---,-,9
-99999,1991VJ1,2.57295,0.2671,0.0244,---,-,9
-99999,1991VQ1,2.28273,0.1648,0.1131,---,-,9
-99999,1991VT1,2.18602,0.1212,0.0590,Flora,F,1
-99999,1991VC2,2.98117,0.0672,0.1691,Eos,F,3
-99999,1991VE2,2.54748,0.1148,0.2652,---,-,9
-99999,1991VJ2,2.24852,0.1752,0.0886,---,-,9
-99999,1991VK2,2.41298,0.2715,0.0591,---,-,9
-99999,1991VU2,2.67846,0.1631,0.2021,Adeona,F,3
-99999,1991VX2,3.16903,0.1304,0.0980,Hygiea,F,3
-99999,1991VY2,2.28443,0.0556,0.1267,---,-,9
-99999,1991VE3,2.54517,0.2600,0.0649,---,-,9
-99999,1991VN3,2.58974,0.2937,0.0965,---,-,9
-99999,1991VT3,2.58771,0.1314,0.2434,Eunomia,F,2
-99999,1991VA4,2.32956,0.2154,0.0390,---,-,9
-99999,1991VG4,2.52841,0.1499,0.2167,---,-,9
-99999,1991VH4,2.98928,0.0908,0.0852,---,-,9
-99999,1991VJ4,2.28618,0.0999,0.1127,Vesta,F,2
-99999,1991VN4,3.00578,0.0649,0.1814,Eos,F,3
-99999,1991VU4,2.61969,0.1857,0.0518,Misa,F,2
-99999,1991VW4,2.37418,0.1126,0.1162,Vesta,F,2
-99999,1991VA5,2.43998,0.2166,0.2326,---,-,9
-99999,1991VB5,2.55241,0.0953,0.2575,Maria,F,3
-99999,1991VD5,2.15864,0.1242,0.0513,Flora,F,1
-99999,1991VE5,2.20555,0.1406,0.0530,Flora,F,1
-99999,1991VT5,2.58753,0.0426,0.1114,---,-,9
-99999,1991VU5,2.60398,0.1587,0.1904,Eunomia,F,1
-99999,1991VB6,2.37407,0.2218,0.0956,---,-,9
-99999,1991VF7,2.41906,0.0549,0.1083,---,-,9
-99999,1991VM12,3.16901,0.1724,0.0152,Themis,F,3
-99999,1991VP12,2.54679,0.1062,0.0798,---,-,9
-99999,1991VY12,2.72667,0.1368,0.0890,Merxia,F,3
-99999,1991WD,2.63111,0.2500,0.2258,---,-,9
-99999,1991XF,2.40439,0.2373,0.0950,---,-,9
-99999,1991XH,2.61127,0.1209,0.2292,Eunomia,F,2
-99999,1991XS,3.03329,0.1536,0.1914,---,-,9
-99999,1991XU,2.59999,0.1471,0.2272,Eunomia,F,3
-99999,1991XW,2.24160,0.0501,0.1555,---,-,9
-99999,1991XB1,2.64660,0.2220,0.2222,---,-,9
-99999,1991YD,2.46213,0.1804,0.0960,---,-,9
-99999,1992AY,3.13118,0.1648,0.2378,---,-,9
-99999,1992AC1,2.61554,0.2743,0.2067,---,-,9
-99999,1992AE1,2.73617,0.2198,0.1645,---,-,9
-99999,1992AJ1,2.52217,0.1501,0.1082,---,-,9
-99999,1992AL1,2.34679,0.0885,0.1058,---,-,9
-99999,1992AM1,2.73685,0.0510,0.0941,Lydia,F,3
-99999,1992AO1,2.41099,0.2287,0.0577,---,-,9
-99999,1992AR1,2.67836,0.2375,0.1388,---,-,9
-99999,1992AS2,2.39494,0.1679,0.0271,Massalia,F,2
-99999,1992BG,2.33117,0.1915,0.1638,---,-,9
-99999,1992BH,3.12583,0.1925,0.2863,---,-,9
-99999,1992BJ,2.33706,0.1642,0.0384,---,-,9
-99999,1992BN,2.99711,0.0770,0.1794,Eos,F,3
-99999,1992BO,2.24397,0.1349,0.0753,Flora,F,2
-99999,1992BX,2.38498,0.2325,0.1789,---,-,9
-99999,1992BJ1,2.67487,0.2337,0.0484,---,-,9
-99999,1992BK1,2.58366,0.1557,0.2195,Eunomia,F,3
-99999,1992BF2,3.13591,0.0923,0.2033,---,-,9
-99999,1992BM2,2.24960,0.1105,0.0787,Flora,F,1
-99999,1992BP2,2.46779,0.1005,0.1085,Vesta,F,1
-99999,1992BT2,2.65304,0.1520,0.2311,Eunomia,F,3
-99999,1992BC3,2.43709,0.2311,0.1931,---,-,9
-99999,1992CF,2.38050,0.0804,0.1805,---,-,9
-99999,1992CO,3.02146,0.0673,0.1717,Eos,F,3
-99999,1992CD1,2.36787,0.1636,0.0571,Nysa,F,1
-99999,1992CF1,2.47164,0.1447,0.1155,---,-,9
-99999,1992CK1,2.79834,0.2234,0.2099,---,-,9
-99999,1992CZ1,3.14078,0.1644,0.0761,---,-,9
-99999,1992CE2,2.42779,0.1545,0.1145,---,-,9
-99999,1992CP2,2.78520,0.0380,0.1080,---,-,9
-99999,1992CR2,2.20109,0.1177,0.0740,Augusta,F,3
-99999,1992CE3,2.32557,0.1638,0.0888,---,-,9
-99999,1992CF3,2.25541,0.1665,0.0971,---,-,9
-99999,1992CG3,2.41681,0.1052,0.1116,Vesta,F,1
-99999,1992CJ3,2.25466,0.1794,0.0786,---,-,9
-99999,1992CN3,2.22109,0.1404,0.0649,Flora,F,1
-99999,1992DC1,2.28370,0.1705,0.1038,---,-,9
-99999,1992EE,2.34525,0.1996,0.1150,---,-,9
-99999,1992EA1,2.66932,0.1848,0.2267,---,-,9
-99999,1992EK1,2.17716,0.1040,0.0980,---,-,9
-99999,1992ER1,2.69234,0.1879,0.1997,---,-,9
-99999,1992FH,2.18291,0.1141,0.0595,Flora,F,1
-99999,1992FZ,3.11198,0.1154,0.1619,Eos,F,1
-99999,1992FH1,2.36842,0.2484,0.0419,---,-,9
-99999,1992FT1,2.37931,0.2069,0.0876,Erigone,F,3
-99999,1992FV1,2.59599,0.1988,0.1359,---,-,9
-99999,1992FX1,2.32376,0.1851,0.1277,---,-,9
-99999,1992FB2,2.28977,0.1685,0.0892,---,-,9
-99999,1992GG,2.56739,0.1347,0.1165,---,-,9
-99999,1992GO,2.68058,0.1489,0.2263,Eunomia,F,3
-99999,1992GP,2.38126,0.1219,0.2078,---,-,9
-99999,1992GQ,3.12452,0.1851,0.1458,---,-,9
-99999,1992GF2,2.20851,0.0667,0.0266,---,-,9
-99999,1992GM2,2.13436,0.0571,0.0142,---,-,9
-99999,1992GN2,2.66257,0.1796,0.0380,Misa,F,3
-99999,1992GU2,2.97320,0.0733,0.1751,Eos,F,3
-99999,1992GE5,2.92835,0.0514,0.0361,Koronis,F,3
-99999,1992HA,2.30124,0.0969,0.1086,Vesta,F,3
-99999,1992HG,3.09274,0.1049,0.1501,---,-,9
-99999,1992HG1,2.27829,0.1531,0.0797,Flora,F,1
-99999,1992HH1,2.79105,0.0472,0.0765,Hoffmeister,F,3
-99999,1992HA4,2.74361,0.1025,0.0228,---,-,9
-99999,1992HD4,2.58206,0.1710,0.1324,Rafita,F,3
-99999,1992HF4,2.39608,0.2188,0.1673,---,-,9
-99999,1992JH,2.37342,0.2074,0.0539,---,-,9
-99999,1992JQ,2.62408,0.2042,0.2146,---,-,9
-99999,1992JR,2.31894,0.2867,0.1297,---,-,9
-99999,1992KQ,2.67061,0.1625,0.2305,Eunomia,F,2
-99999,1992LJ,2.47001,0.1562,0.0636,---,-,9
-99999,1992LS,2.51848,0.1357,0.0817,---,-,9
-99999,1992NF,3.00114,0.0771,0.1803,Eos,F,3
-99999,1992NP,2.60622,0.1539,0.2224,Eunomia,F,3
-99999,1992NS,2.65771,0.1703,0.2011,Adeona,F,3
-99999,1992OB,3.09778,0.2023,0.2867,---,-,9
-99999,1992OC,2.58618,0.2396,0.2896,---,-,9
-99999,1992OW,2.64290,0.2315,0.2235,---,-,9
-99999,1992PC,2.19981,0.1592,0.0864,---,-,9
-99999,1992PF,2.24203,0.1555,0.0472,---,-,9
-99999,1992PK,2.20831,0.1587,0.1020,Flora,F,1
-99999,1992PA2,2.25728,0.1662,0.1072,Flora,F,2
-99999,1992QK,2.36435,0.1128,0.1201,Vesta,F,2
-99999,1992QM,2.87041,0.2758,0.0950,---,-,9
-99999,1992QP,2.40247,0.2194,0.1737,---,-,9
-99999,1992QS,2.47216,0.2103,0.2554,---,-,9
-99999,1992QX,2.56777,0.2039,0.1668,---,-,9
-99999,1992RN,2.33671,0.2080,0.1501,---,-,9
-99999,1992RS,2.38818,0.1904,0.0127,---,-,9
-99999,1992RU,2.31918,0.2210,0.0598,---,-,9
-99999,1992RV,2.73612,0.1292,0.1429,---,-,9
-99999,1992RW,2.41672,0.1824,0.0438,Nysa,F,3
-99999,1992RX,2.20029,0.1680,0.0637,---,-,9
-99999,1992RO1,2.40993,0.2182,0.1968,---,-,9
-99999,1992SF,2.25583,0.1561,0.0949,Flora,F,2
-99999,1992SJ,2.72874,0.2514,0.1537,Chloris,F,3
-99999,1992SX,2.20862,0.2580,0.1755,---,-,9
-99999,1992SB1,3.17768,0.1599,0.2836,---,-,9
-99999,1992SC1,2.51967,0.1571,0.0778,---,-,9
-99999,1992SD1,2.53831,0.0633,0.1564,---,-,9
-99999,1992SE1,2.67801,0.1429,0.2248,Eunomia,F,3
-99999,1992SF1,2.19579,0.1270,0.0537,Flora,F,1
-99999,1992SJ1,2.30499,0.1620,0.0790,---,-,9
-99999,1992SH3,2.40927,0.1752,0.0473,Nysa,F,3
-99999,1992SM12,2.38430,0.1134,0.1018,Vesta,F,1
-99999,1992SA13,2.68445,0.2465,0.1352,---,-,9
-99999,1992SC13,2.60317,0.2260,0.1026,---,-,9
-99999,1992SD13,3.13395,0.1384,0.1941,---,-,9
-99999,1992SG13,2.33900,0.2203,0.0882,---,-,9
-99999,1992SY17,2.20280,0.0734,0.1600,---,-,9
-99999,1992TJ1,2.65521,0.1576,0.2315,Eunomia,F,2
-99999,1992UX,2.34534,0.0867,0.1214,Vesta,F,3
-99999,1992UY,2.31002,0.1566,0.1141,---,-,9
-99999,1992UZ,2.60376,0.2306,0.2328,---,-,9
-99999,2013P-L,2.19725,0.1624,0.0716,---,-,9
-99999,2014P-L,2.29559,0.0838,0.1302,---,-,9
-99999,2016P-L,2.78748,0.1164,0.1207,---,-,9
-99999,2020P-L,2.56225,0.2083,0.1014,---,-,9
-99999,2021P-L,2.56797,0.1386,0.1525,Bower,F,3
-99999,2022P-L,2.76478,0.0457,0.0930,Lydia,F,2
-99999,2025P-L,3.20270,0.1985,0.1733,---,-,9
-99999,2026P-L,2.73456,0.0568,0.1182,---,-,9
-99999,2027P-L,2.43133,0.1812,0.0450,Nysa,F,3
-99999,2028P-L,2.12452,0.1069,0.0319,---,-,9
-99999,2029P-L,2.33831,0.1873,0.0379,Nysa,F,3
-99999,2030P-L,2.14896,0.1130,0.0824,---,-,9
-99999,2032P-L,2.58811,0.1210,0.0811,---,-,9
-99999,2034P-L,2.27853,0.1758,0.0777,---,-,9
-99999,2035P-L,2.40161,0.1538,0.0504,Polana(nysa),F,2
-99999,2036P-L,2.57644,0.2162,0.0660,---,-,9
-99999,2038P-L,2.27815,0.1053,0.1151,Vesta,F,1
-99999,2039P-L,2.61223,0.2639,0.0877,---,-,9
-99999,2042P-L,2.39371,0.0750,0.0957,---,-,9
-99999,2043P-L,2.46330,0.2408,0.1124,---,-,9
-99999,2044P-L,2.22301,0.0918,0.0639,---,-,9
-99999,2045P-L,2.23918,0.1870,0.1059,---,-,9
-99999,2046P-L,2.60295,0.1281,0.0706,---,-,9
-99999,2047P-L,2.20397,0.0340,0.1080,---,-,9
-99999,2048P-L,2.60289,0.2550,0.0871,---,-,9
-99999,2049P-L,2.34318,0.1105,0.0697,---,-,9
-99999,2050P-L,2.39065,0.1887,0.0395,Nysa,F,3
-99999,2051P-L,2.44735,0.1748,0.0598,---,-,9
-99999,2052P-L,2.25897,0.1264,0.1119,---,-,9
-99999,2053P-L,2.68187,0.1932,0.0669,Vibilia,C,0
-99999,2054P-L,2.31920,0.1849,0.0943,---,-,9
-99999,2056P-L,2.92863,0.1668,0.2144,---,-,9
-99999,2057P-L,2.31587,0.1287,0.0881,---,-,9
-99999,2058P-L,2.65420,0.0512,0.0568,---,-,9
-99999,2059P-L,2.46158,0.0787,0.0971,---,-,9
-99999,2060P-L,2.24861,0.1320,0.0580,Flora,F,2
-99999,2061P-L,2.36467,0.1980,0.1005,---,-,9
-99999,2062P-L,2.38566,0.0669,0.1738,---,-,9
-99999,2063P-L,2.39719,0.2334,0.0723,---,-,9
-99999,2065P-L,3.10285,0.1390,0.0954,Hygiea,F,3
-99999,2066P-L,2.55667,0.1449,0.1894,---,-,9
-99999,2067P-L,2.74188,0.2239,0.0724,---,-,9
-99999,2068P-L,2.75034,0.0509,0.0856,Lydia,F,1
-99999,2069P-L,2.67875,0.1502,0.0619,---,-,9
-99999,2070P-L,2.77175,0.0498,0.0922,Lydia,F,2
-99999,2071P-L,2.66262,0.0761,0.0504,---,-,9
-99999,2072P-L,2.31100,0.1801,0.1162,---,-,9
-99999,2073P-L,2.56902,0.1972,0.0623,---,-,9
-99999,2074P-L,2.32199,0.1101,0.0568,---,-,9
-99999,2075P-L,2.59360,0.0947,0.0731,---,-,9
-99999,2076P-L,2.27631,0.1872,0.1196,---,-,9
-99999,2077P-L,2.24816,0.1322,0.0623,Flora,F,2
-99999,2078P-L,2.55930,0.1377,0.1263,---,-,9
-99999,2080P-L,2.20919,0.1630,0.0517,---,-,9
-99999,2081P-L,2.56090,0.2082,0.0777,---,-,9
-99999,2082P-L,2.25858,0.1145,0.0795,Flora,F,1
-99999,2083P-L,2.58624,0.2153,0.0673,---,-,9
-99999,2084P-L,2.13421,0.0486,0.0156,---,-,9
-99999,2085P-L,2.90584,0.0499,0.0378,Koronis,F,3
-99999,2086P-L,2.57458,0.1489,0.0683,---,-,9
-99999,2087P-L,2.94562,0.0397,0.2058,Naema,C,0
-99999,2088P-L,2.78985,0.0464,0.0758,Hoffmeister,F,3
-99999,2089P-L,2.39597,0.1822,0.0540,---,-,9
-99999,2090P-L,2.87589,0.0521,0.0998,---,-,9
-99999,2092P-L,2.64924,0.1010,0.1019,---,-,9
-99999,2094P-L,2.28157,0.0956,0.0292,---,-,9
-99999,2096P-L,2.38914,0.1055,0.0590,---,-,9
-99999,2097P-L,3.03813,0.0307,0.1373,---,-,9
-99999,2099P-L,2.27024,0.1637,0.1050,Flora,F,2
-99999,2100P-L,2.85754,0.0774,0.2911,---,-,9
-99999,2101P-L,2.69853,0.0697,0.0998,---,-,9
-99999,2102P-L,2.30491,0.1570,0.0738,Flora,F,1
-99999,2105P-L,2.24616,0.1118,0.1228,---,-,9
-99999,2106P-L,2.56399,0.0924,0.1244,---,-,9
-99999,2107P-L,2.26768,0.1471,0.0938,Flora,F,2
-99999,2109P-L,2.36303,0.1260,0.0671,---,-,9
-99999,2111P-L,3.14358,0.1125,0.1939,---,-,9
-99999,2114P-L,2.42723,0.0260,0.0925,---,-,9
-99999,2116P-L,2.72479,0.1062,0.1288,---,-,9
-99999,2117P-L,2.71098,0.0391,0.0398,---,-,9
-99999,2119P-L,2.36001,0.0986,0.1202,Vesta,F,3
-99999,2120P-L,2.27737,0.0884,0.1240,---,-,9
-99999,2122P-L,2.24397,0.1668,0.0841,Flora,F,1
-99999,2123P-L,3.17613,0.0672,0.1611,Veritas,F,3
-99999,2124P-L,3.06738,0.1095,0.1934,---,-,9
-99999,2125P-L,2.42410,0.1475,0.1099,---,-,9
-99999,2127P-L,3.04351,0.1445,0.0616,---,-,9
-99999,2128P-L,2.41485,0.1798,0.0455,Nysa,F,3
-99999,2129P-L,2.48013,0.0969,0.1050,---,-,9
-99999,2130P-L,3.05666,0.2138,0.1737,---,-,9
-99999,2131P-L,2.34201,0.1141,0.0410,---,-,9
-99999,2133P-L,2.57770,0.1913,0.2552,---,-,9
-99999,2134P-L,2.70038,0.1513,0.0663,---,-,9
-99999,2135P-L,2.11381,0.0948,0.0372,---,-,9
-99999,2136P-L,2.64690,0.2667,0.2131,Nele,C,0
-99999,2138P-L,2.57018,0.1295,0.0763,---,-,9
-99999,2139P-L,2.65534,0.1650,0.2062,Adeona,F,3
-99999,2148P-L,3.09568,0.1385,0.0874,Hygiea,F,3
-99999,2153P-L,2.18614,0.1960,0.0352,---,-,9
-99999,2158P-L,2.44264,0.1078,0.1141,Vesta,F,1
-99999,2168P-L,2.29530,0.1395,0.0918,Flora,F,2
-99999,2169P-L,2.35656,0.0970,0.1155,Vesta,F,3
-99999,2170P-L,2.33273,0.1741,0.0641,---,-,9
-99999,2175P-L,2.61535,0.0875,0.0861,---,-,9
-99999,2176P-L,2.58440,0.2432,0.0620,---,-,9
-99999,2177P-L,2.99970,0.2449,0.0391,---,-,9
-99999,2178P-L,2.40853,0.1965,0.1133,---,-,9
-99999,2180P-L,3.06379,0.0696,0.1455,---,-,9
-99999,2185P-L,2.27425,0.1943,0.1263,---,-,9
-99999,2186P-L,2.55682,0.1514,0.2291,Eunomia,F,3
-99999,2187P-L,2.70617,0.2259,0.1096,---,-,9
-99999,2188P-L,2.32038,0.1509,0.0522,---,-,9
-99999,2190P-L,3.14046,0.1580,0.0910,Hygiea,F,2
-99999,2191P-L,3.00026,0.0542,0.1952,---,-,9
-99999,2200P-L,2.52854,0.2037,0.0661,---,-,9
-99999,2201P-L,3.19119,0.0996,0.0802,---,-,9
-99999,2204P-L,2.27842,0.1472,0.1090,Flora,F,2
-99999,2206P-L,2.59924,0.1494,0.0989,---,-,9
-99999,2211P-L,2.37921,0.2065,0.0840,Erigone,F,3
-99999,2213P-L,2.59644,0.2240,0.0667,---,-,9
-99999,2215P-L,3.22161,0.1422,0.0926,Hygiea,F,2
-99999,2220P-L,3.18470,0.1531,0.2414,---,-,9
-99999,2224P-L,2.18432,0.1037,0.0296,---,-,9
-99999,2227P-L,2.44303,0.1737,0.0734,---,-,9
-99999,2228P-L,2.41828,0.2317,0.0905,---,-,9
-99999,2233P-L,2.37115,0.1594,0.0910,---,-,9
-99999,2234P-L,2.28192,0.1169,0.1151,---,-,9
-99999,2237P-L,2.87739,0.2627,0.0798,---,-,9
-99999,2503P-L,2.55199,0.1009,0.2601,Maria,F,3
-99999,2504P-L,3.01795,0.0650,0.1657,Eos,F,3
-99999,2505P-L,2.41337,0.1487,0.1147,---,-,9
-99999,2507P-L,2.27844,0.1415,0.0982,Flora,F,2
-99999,2512P-L,2.61919,0.0414,0.0348,---,-,9
-99999,2513P-L,3.11485,0.2119,0.0436,---,-,9
-99999,2515P-L,2.39045,0.1023,0.1103,Vesta,F,2
-99999,2516P-L,2.75301,0.1432,0.1598,---,-,9
-99999,2531P-L,2.56179,0.1810,0.1151,---,-,9
-99999,2537P-L,2.37882,0.1640,0.0829,---,-,9
-99999,2542P-L,2.35226,0.2008,0.0496,Nysa,F,2
-99999,2543P-L,2.76431,0.2775,0.1055,---,-,9
-99999,2544P-L,2.96730,0.0876,0.1980,---,-,9
-99999,2545P-L,2.76619,0.1344,0.1597,Ceres,F,3
-99999,2549P-L,2.83300,0.0492,0.0359,Koronis,F,3
-99999,2551P-L,2.84669,0.0805,0.0298,---,-,9
-99999,2553P-L,3.12019,0.1407,0.0260,Themis,F,3
-99999,2555P-L,3.11387,0.1879,0.0453,---,-,9
-99999,2556P-L,3.15940,0.2006,0.1778,1985ru1,C,0
-99999,2560P-L,2.88576,0.0407,0.0271,---,-,9
-99999,2564P-L,2.60956,0.0596,0.0432,---,-,9
-99999,2565P-L,2.43442,0.0177,0.0783,---,-,9
-99999,2567P-L,2.83338,0.0399,0.0395,Koronis,F,3
-99999,2568P-L,2.79974,0.0710,0.0629,Liberatrix,F,3
-99999,2569P-L,2.36479,0.1809,0.1559,---,-,9
-99999,2571P-L,2.68421,0.0762,0.1265,---,-,9
-99999,2573P-L,2.55959,0.1861,0.0750,---,-,9
-99999,2575P-L,2.89710,0.1215,0.0442,---,-,9
-99999,2576P-L,2.34639,0.2115,0.0861,Erigone,F,2
-99999,2581P-L,2.88731,0.0391,0.0353,Koronis,F,3
-99999,2582P-L,2.41922,0.1401,0.0507,Polana(nysa),F,2
-99999,2583P-L,2.92371,0.0738,0.0384,Koronis,F,2
-99999,2584P-L,2.60688,0.1754,0.0506,---,-,9
-99999,2585P-L,2.76410,0.1652,0.1692,---,-,9
-99999,2586P-L,2.34151,0.1450,0.0454,---,-,9
-99999,2587P-L,2.74528,0.0796,0.0734,Liberatrix,F,2
-99999,2588P-L,2.32098,0.2038,0.1052,---,-,9
-99999,2589P-L,2.60172,0.1957,0.0454,---,-,9
-99999,2590P-L,2.43756,0.1690,0.0834,Bernes,C,0
-99999,2591P-L,2.79884,0.1063,0.0853,---,-,9
-99999,2592P-L,2.45693,0.1025,0.0928,---,-,9
-99999,2593P-L,2.32419,0.2162,0.0167,---,-,9
-99999,2595P-L,2.55034,0.1585,0.0497,---,-,9
-99999,2596P-L,3.14099,0.1879,0.0182,---,-,9
-99999,2597P-L,2.31393,0.2042,0.1212,---,-,9
-99999,2598P-L,2.79295,0.0451,0.0750,Hoffmeister,F,3
-99999,2599P-L,2.52003,0.1362,0.1292,---,-,9
-99999,2600P-L,2.43083,0.1339,0.0310,---,-,9
-99999,2601P-L,3.23561,0.0595,0.0371,---,-,9
-99999,2602P-L,3.09129,0.1835,0.0350,---,-,9
-99999,2603P-L,2.37141,0.1881,0.0481,---,-,9
-99999,2606P-L,2.37262,0.1503,0.0461,Nysa,F,1
-99999,2607P-L,2.73427,0.1769,0.1101,---,-,9
-99999,2608P-L,3.07078,0.0861,0.1783,Eos,F,2
-99999,2610P-L,2.52660,0.1365,0.0534,---,-,9
-99999,2611P-L,3.16409,0.0846,0.0950,---,-,9
-99999,2612P-L,3.17174,0.2158,0.0499,---,-,9
-99999,2613P-L,3.13328,0.1180,0.0823,Hygiea,F,1
-99999,2615P-L,2.75849,0.1403,0.0865,Merxia,F,3
-99999,2617P-L,2.32954,0.1767,0.0341,---,-,9
-99999,2618P-L,2.55719,0.2064,0.0538,---,-,9
-99999,2620P-L,2.57926,0.1665,0.0268,---,-,9
-99999,2621P-L,2.28301,0.0879,0.1264,---,-,9
-99999,2622P-L,3.18278,0.1639,0.0231,Themis,F,3
-99999,2623P-L,2.56955,0.0757,0.2511,Maria,F,1
-99999,2624P-L,2.38015,0.1636,0.0236,Massalia,F,3
-99999,2625P-L,2.59649,0.1430,0.0364,---,-,9
-99999,2627P-L,2.76428,0.1179,0.1004,---,-,9
-99999,2629P-L,3.01863,0.0404,0.0366,---,-,9
-99999,2632P-L,2.98307,0.1744,0.0261,---,-,9
-99999,2633P-L,2.30937,0.1429,0.0584,---,-,9
-99999,2634P-L,3.01673,0.2490,0.1376,---,-,9
-99999,2635P-L,2.27859,0.1535,0.0592,Reginita(flora),F,2
-99999,2637P-L,2.56121,0.1253,0.0375,---,-,9
-99999,2638P-L,2.55535,0.1796,0.0435,---,-,9
-99999,2645P-L,2.16823,0.1094,0.0360,---,-,9
-99999,2646P-L,2.63841,0.1151,0.0884,---,-,9
-99999,2648P-L,2.42151,0.1567,0.0244,Massalia,F,3
-99999,2649P-L,2.65475,0.1554,0.1842,---,-,9
-99999,2650P-L,2.28495,0.1642,0.0326,---,-,9
-99999,2651P-L,2.51857,0.1681,0.0860,---,-,9
-99999,2655P-L,3.19973,0.1967,0.2310,---,-,9
-99999,2656P-L,2.80385,0.0777,0.0628,Liberatrix,F,3
-99999,2657P-L,2.44560,0.1103,0.0566,---,-,9
-99999,2658P-L,2.29196,0.1109,0.1180,---,-,9
-99999,2659P-L,2.26032,0.1793,0.0588,---,-,9
-99999,2660P-L,3.00617,0.1196,0.0491,---,-,9
-99999,2665P-L,2.47493,0.2098,0.0683,---,-,9
-99999,2669P-L,2.30525,0.1560,0.1032,Flora,F,1
